PathwayID,PathwayName,GeneSymbol
R-HSA-112310,Neurotransmitter release cycle,GAT2
R-HSA-112310,Neurotransmitter release cycle,GAT3
R-HSA-112310,Neurotransmitter release cycle,GLAST
R-HSA-112310,Neurotransmitter release cycle,GLAST1
R-HSA-112310,Neurotransmitter release cycle,GLS
R-HSA-112310,Neurotransmitter release cycle,GLS1
R-HSA-112310,Neurotransmitter release cycle,GLS2
R-HSA-112310,Neurotransmitter release cycle,GLT1
R-HSA-112310,Neurotransmitter release cycle,HEAAC1
R-HSA-112310,Neurotransmitter release cycle,HSC70
R-HSA-112310,Neurotransmitter release cycle,HSP73
R-HSA-112310,Neurotransmitter release cycle,HSPA10
R-HSA-112310,Neurotransmitter release cycle,HSPA8
R-HSA-112310,Neurotransmitter release cycle,HSPC127
R-HSA-112310,Neurotransmitter release cycle,JWA
R-HSA-112310,Neurotransmitter release cycle,KIAA0340
R-HSA-112310,Neurotransmitter release cycle,KIAA0612
R-HSA-112310,Neurotransmitter release cycle,KIAA0654
R-HSA-112310,Neurotransmitter release cycle,KIAA0838
R-HSA-112310,Neurotransmitter release cycle,KIAA0897
R-HSA-112310,Neurotransmitter release cycle,KIAA1382
R-HSA-112310,Neurotransmitter release cycle,LIN2
R-HSA-112310,Neurotransmitter release cycle,LIN7A
R-HSA-112310,Neurotransmitter release cycle,LIN7B
R-HSA-112310,Neurotransmitter release cycle,LIN7C
R-HSA-112310,Neurotransmitter release cycle,LIP1
R-HSA-112310,Neurotransmitter release cycle,MALS1
R-HSA-112310,Neurotransmitter release cycle,MALS2
R-HSA-112310,Neurotransmitter release cycle,MALS3
R-HSA-112310,Neurotransmitter release cycle,MAOA
R-HSA-112310,Neurotransmitter release cycle,MINT1
R-HSA-112310,Neurotransmitter release cycle,NAAA
R-HSA-112310,Neurotransmitter release cycle,Nbla00761
R-HSA-112310,Neurotransmitter release cycle,OCT1
R-HSA-112310,Neurotransmitter release cycle,OCT2
R-HSA-112310,Neurotransmitter release cycle,PLT
R-HSA-112310,Neurotransmitter release cycle,PPFIA1
R-HSA-112310,Neurotransmitter release cycle,PPFIA2
R-HSA-112310,Neurotransmitter release cycle,PPFIA3
R-HSA-112310,Neurotransmitter release cycle,PPFIA4
R-HSA-112310,Neurotransmitter release cycle,PRA2
R-HSA-112310,Neurotransmitter release cycle,PRAF3
R-HSA-112310,Neurotransmitter release cycle,RAB3A
R-HSA-112310,Neurotransmitter release cycle,RAB3IP2
R-HSA-112310,Neurotransmitter release cycle,RBP1
R-HSA-112310,Neurotransmitter release cycle,RIM1
R-HSA-112310,Neurotransmitter release cycle,RIMBP1
R-HSA-112310,Neurotransmitter release cycle,RIMS1
R-HSA-112310,Neurotransmitter release cycle,SAT2
R-HSA-112310,Neurotransmitter release cycle,SLC17A7
R-HSA-112310,Neurotransmitter release cycle,SLC18A2
R-HSA-112310,Neurotransmitter release cycle,SLC18A3
R-HSA-112310,Neurotransmitter release cycle,SLC1A1
R-HSA-112310,Neurotransmitter release cycle,SLC1A2
R-HSA-112310,Neurotransmitter release cycle,SLC1A3
R-HSA-112310,Neurotransmitter release cycle,SLC1A6
R-HSA-112310,Neurotransmitter release cycle,SLC1A7
R-HSA-112310,Neurotransmitter release cycle,SLC22A1
R-HSA-112310,Neurotransmitter release cycle,SLC22A2
R-HSA-112310,Neurotransmitter release cycle,SLC32A1
R-HSA-112310,Neurotransmitter release cycle,SLC38A2
R-HSA-112310,Neurotransmitter release cycle,SLC5A7
R-HSA-112310,Neurotransmitter release cycle,SLC6A1
R-HSA-112310,Neurotransmitter release cycle,SLC6A11
R-HSA-112310,Neurotransmitter release cycle,SLC6A12
R-HSA-112310,Neurotransmitter release cycle,SLC6A13
R-HSA-112310,Neurotransmitter release cycle,SNAP
R-HSA-112310,Neurotransmitter release cycle,SNAP25
R-HSA-112310,Neurotransmitter release cycle,SNAT2
R-HSA-112310,Neurotransmitter release cycle,SSADH
R-HSA-112310,Neurotransmitter release cycle,STX1
R-HSA-112310,Neurotransmitter release cycle,STX1A
R-HSA-112310,Neurotransmitter release cycle,STXBP1
R-HSA-112310,Neurotransmitter release cycle,SVMT
R-HSA-112310,Neurotransmitter release cycle,SVP65
R-HSA-112310,Neurotransmitter release cycle,SYB2
R-HSA-112310,Neurotransmitter release cycle,SYN1
R-HSA-112310,Neurotransmitter release cycle,SYN2
R-HSA-112310,Neurotransmitter release cycle,SYN3
R-HSA-112310,Neurotransmitter release cycle,SYT
R-HSA-112310,Neurotransmitter release cycle,SYT1
R-HSA-112310,Neurotransmitter release cycle,TSPOAP1
R-HSA-112310,Neurotransmitter release cycle,UNC13
R-HSA-112310,Neurotransmitter release cycle,UNC13B
R-HSA-112310,Neurotransmitter release cycle,UNC18A
R-HSA-112310,Neurotransmitter release cycle,UNQ3116/PRO10200
R-HSA-112310,Neurotransmitter release cycle,VACHT
R-HSA-112310,Neurotransmitter release cycle,VAMP2
R-HSA-112310,Neurotransmitter release cycle,VELI1
R-HSA-112310,Neurotransmitter release cycle,VELI2
R-HSA-112310,Neurotransmitter release cycle,VELI3
R-HSA-112310,Neurotransmitter release cycle,VGAT
R-HSA-112310,Neurotransmitter release cycle,VGLUT1
R-HSA-112310,Neurotransmitter release cycle,VIAAT
R-HSA-112310,Neurotransmitter release cycle,VMAT2
R-HSA-112310,Neurotransmitter release cycle,X11
R-HSA-112311,Neurotransmitter clearance,ACHE
R-HSA-112311,Neurotransmitter clearance,ALDH2
R-HSA-112311,Neurotransmitter clearance,ALDM
R-HSA-112311,Neurotransmitter clearance,BCHE
R-HSA-112311,Neurotransmitter clearance,CHE1
R-HSA-112311,Neurotransmitter clearance,COMT
R-HSA-112311,Neurotransmitter clearance,COMT2
R-HSA-112311,Neurotransmitter clearance,DAT1
R-HSA-112311,Neurotransmitter clearance,HTT
R-HSA-112311,Neurotransmitter clearance,LRTOMT
R-HSA-112311,Neurotransmitter clearance,MAOA
R-HSA-112311,Neurotransmitter clearance,OCT1
R-HSA-112311,Neurotransmitter clearance,OCT2
R-HSA-112311,Neurotransmitter clearance,PP7517
R-HSA-112311,Neurotransmitter clearance,SERT
R-HSA-112311,Neurotransmitter clearance,SLC22A1
R-HSA-112311,Neurotransmitter clearance,SLC22A2
R-HSA-112311,Neurotransmitter clearance,SLC6A3
R-HSA-112311,Neurotransmitter clearance,SLC6A4
R-HSA-112311,Neurotransmitter clearance,TOMT
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,ATA1
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,EAAT1
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,EAAT2
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,GLAST
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,GLAST1
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,GLNS
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,GLT1
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,GLUL
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,NAT2
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,SAT1
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,SLC1A2
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,SLC1A3
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,SLC38A1
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,SNAT1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,5HT3R
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,A15
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ACHRA
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ACHRD
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ACHRE
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ACHRG
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ACTN2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ADCY1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ADCY2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ADCY3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ADCY4
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ADCY5
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ADCY6
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ADCY7
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ADCY8
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ADCY9
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ADTAA
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ADTAB
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ADTB2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,AKAP5
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,AKAP79
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,AMPK
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,AMPK1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,AMPK2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,AMPKG3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,AP17
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,AP2A1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,AP2A2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,AP2B1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,AP2M1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,AP2S1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,APBA1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ARHDH9
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ARHGEF7
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ARHGEF9
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,BCL8B
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CACNG2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CACNG3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CACNG4
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CACNG6
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CACNG8
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CALM
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CALM1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAM
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAM1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAM2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMK
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMK-GR
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMK-II
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMK1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMK2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMK2A
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMK2B
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMK2D
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMK2G
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMK4
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMKA
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMKB
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMKD
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMKG
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMKIV
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMKK1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMKK2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMKKA
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMKKB
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CAMKN
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CASK
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CDC25
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHNRA
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNA1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNA2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNA3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNA4
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNA5
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNA6
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNA7
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNA9
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNB2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNB3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNB4
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRND
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNE
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CHRNG
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CLAPA1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CLAPA2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CLAPB1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CLAPM1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CLAPS2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,COOL1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,CREB1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,DLG1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,DLG2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,DLG3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,DLG4
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,DXS1692E
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,EPB41L1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ERBB4
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ERK1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,ERK2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABBR1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABBR2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRA1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRA2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRA3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRA4
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRA5
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRA6
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRB1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRB2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRB3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRG2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRG3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRQ
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRR1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRR2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GABRR3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GGF
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GIRK1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GIRK2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GIRK3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GIRK4
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GIT1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GLRA1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GLRA2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GLRA3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GLRB
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GLUA1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GLUH1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GLUR1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GLUR2
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GLUR3
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GLUR4
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GLUR5
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,GLUR6
